"lambda","value","metric","stability","mean","std","lower_range","upper_range"
0.215443469003188,0.936533328162878,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.944741946558535,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965863062730955,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943003983261663,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.944026348154002,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965849046961392,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948862828456778,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.949393473003128,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945718779018384,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.93814701276249,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937870109081481,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.960125360240708,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957872297313839,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.920084173000583,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.938769519028172,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956719481728803,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95515809982266,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.954684972017763,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.925545687122965,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.833651910084554,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961305811530248,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950782448707716,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964635860108285,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.920319882466132,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.914134108781119,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.954705369587609,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961470230741594,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.944505570750958,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962086185920736,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.930388905979808,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.930272815524826,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946695188607009,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.951069291527033,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.919546638976213,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942961784697376,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.92384588988512,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.901695584095775,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950653793918634,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.94177294287203,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945479317914196,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955268925131232,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.9629669632869,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.931629331686216,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.967893685144461,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.952694463459317,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942975126857596,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.928199992393845,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959487242731866,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942712718463171,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957705910034902,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.949597682122944,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.932543311971243,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948342292096255,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.954258269894845,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.928583264388971,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.941462155017817,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.944978988966553,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945260471041765,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943899451319313,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946092325189447,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.796827235583973,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95223436214253,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.958541644560446,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.93811960421018,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943546402548537,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.968913404847216,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.970948308517672,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96884192800911,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957935694361425,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945681039189912,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.922705087518669,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.951977233328798,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937158908412844,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.968901605996514,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962182748926687,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966782872582153,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.952796147830231,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.9604055107303,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965176229137069,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.958915174130911,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.940653452568229,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965357666982188,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.977151630697325,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96239158684418,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.933774883793061,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937082415670224,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.797742415108803,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945612455338664,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.947299519777602,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961097092520611,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945517842668753,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.927019749158928,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.977125904026351,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.949772076408048,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957163547436746,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962136921887509,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959634520160267,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948294771096236,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.918989899347086,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965037338590001,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.885774715439456,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.960796293395896,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942140408845124,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.914663946608189,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966344608744596,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946325532034117,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.934332669127076,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969753066085328,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946063328600442,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946611364368492,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.93974701306836,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96715728522716,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957684389332402,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948411825591206,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.975173180901728,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961270537279787,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959109846844319,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964096686642002,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.951445136175479,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962555162066807,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969412587252973,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.935520886502808,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95761656518579,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959110477946533,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955927159393547,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.980783871234275,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.963413737277529,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.777675999533127,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.944755711146273,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950159860455509,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965577669449959,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.939461885968939,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.947741115164598,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.963504915428803,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.960898727989118,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955618762216266,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.968839779387756,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957124264516423,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.933047964652773,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969817181284608,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959845235169791,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961351552294219,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965858975537144,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.963517281096442,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956749420477128,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961170037882025,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.971922479697953,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961010109104638,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937620356890365,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966557812525883,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.975817264083921,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96921537217001,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.945275309055153,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942081394232796,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.807202505327494,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.960333937230408,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95793591494586,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964470377547409,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956362890166994,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942060066609978,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.978323326266266,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.939782370282295,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.972205086020955,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.977146975521472,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943498323502293,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959702656472873,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.940666947620268,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.974372575431758,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.896161481778796,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969250194579289,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.953950147758301,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.916533966683141,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961530183742605,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.953818050509212,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.946322138932722,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957142346117192,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942081398039691,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962705042868541,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.94239136277116,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956461996020106,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961161157177213,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.930319190019605,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.973426859765384,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966614137132929,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.962109428828382,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964874069998975,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.958565279397394,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961331430458087,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.975163489128406,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95148517382261,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.982641045577151,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966902748961016,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.975715581007854,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.95842308969372,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96107845598438,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.783441655500767,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943313442014269,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957907958797657,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955652467295629,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.974848879763815,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950124931144482,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957857811575113,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.977397458767854,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.968565999308321,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964975407585459,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.979278997592216,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.961904483768077,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.932573224826012,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.974973208321769,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.957860273257553,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.973151342835373,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.97702360312025,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.97802030605092,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965922518741484,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.971516792173695,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.977225170765131,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.97122737927746,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948122382998177,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969742860934115,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.979475591366942,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.972458064654857,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.948399004178503,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.949870391657402,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.811685010570438,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964010475806694,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969892971980204,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.976778436644968,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.953091758332368,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937351881731325,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.984073097677317,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950072341095844,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.975387316884296,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.986648278012351,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.953162639601209,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.965242824162393,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.935890617202611,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.973487859261817,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.907626891739493,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.976064906834302,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96121287349747,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.91418680482688,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.973674253628959,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956945027154035,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.952250450635351,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.970497802585585,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955373660351131,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.959355379765787,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.955109105752872,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.974047319470441,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.96430274808831,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.939919205810599,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.981710367477129,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.963235910283644,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.97816906788534,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.972131631053014,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.964310212180367,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.970585972239278,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.983493312118317,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.956061530241717,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.979174848273737,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969572543526222,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.976452390750999,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.966954505495062,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.97118272572067,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.785296215886123,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.954613071097955,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.969605743815621,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.981980476881914,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.918375390503146,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.925283820263503,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.939580075684802,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.94358537092176,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.927358555652531,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.922825066643262,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.911909069502167,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.917098854395302,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.924946720751819,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.919474276898802,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.922370958348078,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.950044334118595,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.927717451133454,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.93708726112397,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.92638209460163,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.918272580811319,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.911810820157233,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.920103200262662,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.926046661442831,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.897099276876686,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.916588799173462,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.919331960392571,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.923220594377879,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.923251697437657,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.907225303894047,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.860292144992352,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.93429834698715,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.942094780582233,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.939706973663593,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.896612748192435,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.881460824859955,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.916018811691853,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.935349438613119,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.914562282563559,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.936350667071029,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.920524079357671,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.910131031223223,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.92561032208673,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.909581885910021,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.886231112675446,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.914335495931727,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.897749805551586,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.869442796070323,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.924566506847226,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.915297880117684,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.929241372146814,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.919312738279579,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.929376269287735,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.89513825812015,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.937084536634573,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.910748197896747,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.922094502184597,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.907752191145655,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.926782807999758,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.925795965503303,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.92999542639962,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.925936030192821,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.917606945224223,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.92496388712359,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.927636309350655,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.909739488617802,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.91106197820833,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.922289358223627,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.916272265328594,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.914226320092217,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.930556732077247,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.810359324198255,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.943930282592755,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.90858587731923,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.916688315339739,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.927658571828913,"ARI","Internal",14.74,1.05044483121882,12,18
0.215443469003188,0.949180842200963,"ARI","Internal",14.74,1.05044483121882,12,18
